name,version,name,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bugant,1.7,org.apache.tools.ant.taskdefs.optional.dotnet.DotnetCompile,64,5,3,15,111,1836,3,12,38,0.945578231,888,1,1,0.58,0.12109375,2,3,12.546875,6,1.4844,0
ArcPlatform,1,pl.arcilook.dao.AbstractDao,28,1,0,27,28,378,24,3,28,2,28,0,0,0,0.228571429,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.service.SpecialistServiceImpl,28,1,0,25,92,238,0,25,27,0.920987654,487,0.933333333,7,0,0.140740741,0,0,15.85714286,5,1.25,0
Berek,1,przedszkole.Grupa,28,1,0,19,83,172,12,9,24,0.782407407,800,1,0,0,0.178571429,1,1,27.28571429,23,2.5357,1
camel,1.6,org.apache.camel.processor.ThreadProcessor,28,1,0,8,44,300,3,7,27,0.910493827,248,1,0,0,0.136363636,0,0,7.428571429,4,1.1429,0
camel,1.6,org.apache.camel.impl.DefaultEndpoint,28,1,21,41,49,354,29,12,21,0.851851852,281,1,3,0,0.157142857,1,1,8.857142857,5,1.3214,5
InterCafe,1,interCafe.SessionManagement,28,1,0,15,84,48,10,14,8,0.768382353,839,0.294117647,6,0,0.178571429,0,0,28.35714286,6,1.6154,1
ivy,2,org.apache.ivy.core.IvyPatternHelper,28,1,0,32,82,374,26,7,24,1.012345679,926,0.166666667,0,0,0.226337449,0,0,31.64285714,23,2.6786,2
ivy,2,org.apache.ivy.plugins.resolver.IvyRepResolver,28,6,0,17,70,300,1,17,21,0.728395062,488,0.666666667,0,0.862944162,0.129120879,4,9,16.21428571,8,1.8214,0
ivy,2,org.apache.ivy.plugins.parser.m2.PomReader,28,1,0,11,72,118,5,10,18,0.994026284,719,0.967741935,0,0,0.220238095,0,0,23.57142857,6,2.7143,1
Tomcat,6.0.389418,javax.servlet.jsp.JspWriter,28,2,2,0,29,374,0,0,27,1.007407407,48,0.4,0,0.325,0.171428571,0,0,0.535714286,1,0.9643,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardEngine,28,2,0,25,88,230,8,0,26,0.864197531,674,1,1,0.726315789,0.24691358,1,4,22.75,10,1.5,0
Tomcat,6.0.389418,org.apache.catalina.startup.ContextConfig,28,1,0,34,181,20,4,0,8,0.773420479,2634,1,6,0,0.148148148,0,0,92.46428571,19,5.0714,1
Tomcat,6.0.389418,org.apache.el.parser.SimpleCharStream,28,1,0,2,40,96,2,0,25,0.444444444,1019,0.666666667,0,0,0.31547619,0,0,34.85714286,7,1.3571,0
Tomcat,6.0.389418,org.apache.tomcat.util.http.Parameters,28,2,0,12,93,172,4,0,22,0.77582846,1410,0.421052632,11,0.297297297,0.171717172,0,0,48.67857143,17,3.7143,1
Tomcat,6.0.389418,org.apache.jk.common.ChannelNioSocket,66,2,0,17,174,1593,4,0,57,0.922507123,1439,0.555555556,2,0.272727273,0.1,1,1,20.39393939,7,1.2576,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.sos.SOS,38,3,4,16,68,601,4,12,13,0.92845787,534,1,1,0.5,0.289473684,0,0,12.60526316,5,1.3684,0
ArcPlatform,1,pl.arcilook.controller.ProjectController,38,1,0,30,155,485,0,30,34,0.922604423,1564,1,7,0,0.138314785,0,0,39.57894737,7,1.4737,1
Berek,1,przedszkole.PrzypadkiUzycia,38,1,0,14,38,703,8,9,38,2,38,0,0,0,0.242105263,0,0,0,1,1,0
camel,1.6,org.apache.camel.builder.DeadLetterChannelBuilder,38,2,0,21,68,627,3,19,38,0.824324324,326,1,7,0.102564103,0.105263158,0,0,7.368421053,2,1.0263,11
camel,1.6,org.apache.camel.processor.RedeliveryPolicy,38,2,0,11,59,581,7,4,36,0.872972973,406,1,2,0.12195122,0.252252252,0,0,9.421052632,8,1.2895,2
ivy,2,org.apache.ivy.ant.IvyPostResolveTask,38,4,4,21,104,613,4,0,29,0.897683398,839,1,1,0.644230769,0.22556391,1,1,20.71052632,18,1.8158,2
Tomcat,6.0.389418,org.apache.catalina.valves.ExtendedAccessLogValve,38,2,0,14,144,521,0,0,26,0.895135135,2014,1,3,0.357142857,0.155405405,0,0,51.34210526,31,3.5526,0
Tomcat,6.0.389418,org.apache.tomcat.util.IntrospectionUtils,38,1,0,26,113,637,21,0,36,0.848648649,2141,0.2,0,0,0.135135135,0,0,55.21052632,19,3.8158,0
Tomcat,6.0.389418,org.apache.el.parser.ELParserTokenManager,38,1,0,5,54,227,1,0,7,0.776216216,3880,0.16,1,0,0.405405405,0,0,100.4473684,95,7.8947,0
Tomcat,6.0.389418,org.apache.catalina.connector.ResponseFacade,38,1,0,7,85,0,5,0,36,0.067567568,540,1,2,0,0.254826255,0,0,13.15789474,3,1.7632,0
Tomcat,6.0.389418,org.apache.catalina.core.StandardServer,38,1,0,21,104,493,6,0,36,0.930501931,943,1,5,0,0.117117117,0,0,23.26315789,9,1.5526,0
ivy,2,org.apache.ivy.plugins.repository.vsftp.VsftpRepository,54,2,0,17,137,1241,7,0,16,0.943951165,1589,1,1,0.277777778,0.205450734,0,0,27.7962963,5,1.2037,0
Tomcat,6.0.389418,org.apache.catalina.loader.WebappClassLoader,54,4,0,16,222,817,2,0,32,0.849056604,3912,0.966666667,2,0.616541353,0.129380054,2,10,70.88888889,30,3.6296,4
ant,1.7,org.apache.tools.ant.types.selectors.DepthSelector,7,5,0,9,25,0,6,3,7,0.666666667,255,0,0,0.863636364,0.342857143,2,5,34.85714286,9,3.1429,0
ant,1.7,org.apache.tools.ant.types.Parameter,7,1,0,24,8,3,24,0,7,0.666666667,43,1,0,0,0.714285714,0,0,4.714285714,1,0.8571,0
ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,7,1,0,3,26,0,1,2,7,0.5,218,1,0,0,0.476190476,0,0,29.57142857,5,2.2857,0
ant,1.7,org.apache.tools.ant.taskdefs.BuildNumber,7,3,0,4,38,0,0,4,3,0.833333333,258,1,1,0.880952381,0.444444444,1,1,35.28571429,1,0.7143,0
ant,1.7,org.apache.tools.ant.types.spi.Service,7,2,0,5,27,0,1,4,7,0.5,115,1,0,0.6,0.476190476,0,0,15.14285714,4,1.2857,0
ant,1.7,org.apache.tools.ant.util.SourceFileScanner,7,1,0,15,23,5,7,8,6,0.444444444,148,1,2,0,0.523809524,0,0,19.71428571,3,1.1429,0
ant,1.7,org.apache.tools.ant.BuildListener,7,1,0,16,7,21,15,1,7,2,7,0,0,0,1,0,0,0,1,1,1
ant,1.7,org.apache.tools.ant.taskdefs.ManifestTask,7,3,0,9,39,1,0,9,7,0.708333333,260,1,2,0.860465116,0.285714286,2,2,35.57142857,1,0.8571,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.ccm.Continuus,7,3,3,12,26,9,3,9,4,1.041666667,106,0.375,0,0.860465116,0.428571429,0,0,13,3,1.1429,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.ExtensionSet,7,3,0,11,28,0,2,9,7,0.25,122,1,0,0.833333333,0.285714286,1,1,16.14285714,1,0.8571,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.HasFreeSpace,7,1,0,5,16,0,0,5,6,0.5,86,1,0,0,0.642857143,0,0,11,1,0.8571,0
ant,1.7,org.apache.tools.ant.filters.TabsToSpaces,7,5,0,4,18,0,1,3,5,0.708333333,126,1,0,0.848484848,0.476190476,2,5,16.42857143,5,1.2857,0
ant,1.7,org.apache.tools.ant.taskdefs.cvslib.CvsVersion,7,4,0,3,26,9,1,2,7,0.916666667,210,0.666666667,0,0.928571429,0.642857143,2,2,28.14285714,13,3.4286,1
ant,1.7,org.apache.tools.zip.ExtraFieldUtils,7,1,0,4,41,15,1,3,6,0.833333333,388,0.333333333,0,0,0.2,0,0,54,3,1.2857,2
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.JarLibAvailableTask,7,3,0,7,28,0,0,7,6,0.666666667,191,1,1,0.860465116,0.314285714,0,0,25.71428571,2,1,0
ant,1.7,org.apache.tools.ant.types.selectors.modifiedselector.Cache,7,1,0,2,7,21,2,0,7,2,7,0,0,0,0.642857143,0,0,0,1,1,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.constantpool.ConstantPoolEntry,7,1,7,14,24,11,10,12,7,1.083333333,124,0.214285714,0,0,0.357142857,0,0,14.71428571,1,0.8571,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.depend.constantpool.FieldRefCPInfo,7,2,0,4,21,3,2,4,7,0.666666667,108,1,0,0.5,0.428571429,1,1,13.71428571,2,1,0
ant,1.7,org.apache.tools.ant.taskdefs.condition.IsReachable,7,2,0,3,30,9,0,3,5,1.0625,278,0.375,0,0.642857143,0.555555556,0,0,36.42857143,3,1,0
ant,1.7,org.apache.tools.ant.filters.StripLineBreaks,7,5,0,4,17,0,1,3,5,0.777777778,107,1,0,0.848484848,0.476190476,2,5,13.85714286,5,1.2857,0
ant,1.7,org.apache.tools.ant.types.selectors.PresentSelector,7,4,0,13,26,0,6,7,7,0.458333333,198,1,2,0.853658537,0.392857143,1,3,26.71428571,5,2.5714,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.perforce.P4Submit,7,4,0,4,14,15,1,4,5,0.833333333,56,0.666666667,0,0.894736842,0.476190476,1,1,6.571428571,1,0.8571,0
ant,1.7,org.apache.tools.ant.util.CollectionUtils,7,1,0,5,19,21,2,3,7,2,105,0,0,0,0.2,1,1,14,8,2.4286,4
ant,1.7,org.apache.tools.ant.taskdefs.optional.jsp.JspNameMangler,7,1,0,2,24,19,1,1,3,0.666666667,373,0,0,0,0.416666667,0,0,52.14285714,6,2,0
ant,1.7,org.apache.tools.ant.util.RegexpPatternMapper,7,1,0,4,24,0,0,4,6,0.566666667,186,1,1,0,0.619047619,0,0,24.85714286,6,2.2857,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.LibFileSet,7,5,0,3,8,15,2,1,4,0.833333333,34,1,0,0.93814433,0.476190476,0,0,3.428571429,1,0.8571,0
ant,1.7,org.apache.tools.ant.types.optional.ScriptMapper,7,3,0,3,16,13,0,3,6,0.75,55,0.5,0,0.8,0.833333333,0,0,6.571428571,2,0.8571,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.vss.MSVSSCHECKIN,7,4,0,6,28,21,0,6,6,2,92,0,0,0.93814433,0.428571429,1,1,12.14285714,2,1,0
ant,1.7,org.apache.tools.ant.types.optional.depend.ClassfileSet,7,5,0,6,31,0,0,6,6,0.25,163,1,0,0.947916667,0.285714286,3,10,22,5,1.4286,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.dotnet.DotnetDefine,7,1,0,5,12,11,1,4,7,0.666666667,72,1,0,0,0.571428571,0,0,8.857142857,5,1.4286,0
ant,1.7,org.apache.tools.ant.taskdefs.Antlib,7,3,0,10,46,9,1,9,4,0.733333333,212,0.6,0,0.860465116,0.285714286,1,1,28.57142857,4,2,1
ant,1.7,org.apache.tools.ant.types.ResourceLocation,7,1,1,6,8,3,6,0,7,0.666666667,43,1,0,0,0.476190476,0,0,4.714285714,1,0.8571,0
ant,1.7,org.apache.tools.ant.util.DOMUtils,7,1,0,3,15,21,2,1,7,2,66,0,0,0,0.523809524,0,0,8.428571429,1,0.8571,0
ant,1.7,org.apache.tools.ant.util.Watchdog,7,1,0,3,22,0,3,1,6,0.708333333,112,0.75,0,0,0.476190476,0,0,14.42857143,4,1.4286,1
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.ExtensionUtil,7,1,0,12,46,21,4,8,0,2,264,0,0,0,0.30952381,0,0,36.71428571,9,2,0
ant,1.7,org.apache.tools.ant.listener.MailLogger,7,2,0,11,74,15,0,11,2,0.722222222,487,0.333333333,0,0.727272727,0.367346939,2,4,68.14285714,13,3.1429,4
ant,1.7,org.apache.tools.ant.input.InputRequest,7,1,1,6,9,15,6,0,7,0.833333333,42,1,0,0,0.714285714,0,0,4.571428571,1,0.8571,0
ant,1.7,org.apache.tools.ant.filters.PrefixLines,7,5,0,4,23,0,1,3,5,0.555555556,150,1,0,0.848484848,0.476190476,2,5,20,4,1.1429,0
ant,1.7,org.apache.tools.ant.taskdefs.cvslib.CvsTagEntry,7,1,0,1,11,7,1,0,7,0.333333333,105,1,0,0,0.714285714,0,0,13.57142857,7,1.4286,0
ant,1.7,org.apache.tools.ant.util.XMLFragment,7,2,1,6,21,0,2,5,4,0.333333333,90,1,0,0.6,0.464285714,0,0,11.57142857,3,1.2857,0
ant,1.7,org.apache.tools.ant.util.LineOrientedOutputStream,7,2,2,2,15,0,2,0,5,0.866666667,143,1,0,0.454545455,0.392857143,1,1,18.71428571,1,0.8571,0
ant,1.7,org.apache.tools.ant.types.selectors.ContainsRegexpSelector,7,5,0,15,32,1,6,9,7,0.625,209,0.75,2,0.863636364,0.342857143,1,4,28.28571429,9,2.5714,0
ant,1.7,org.apache.tools.ant.taskdefs.ProcessDestroyer,7,1,0,2,36,0,2,1,5,0.555555556,335,0.666666667,1,0,0.642857143,0,0,45.57142857,9,3.2857,0
ant,1.7,org.apache.tools.ant.taskdefs.optional.extension.resolvers.AntResolver,7,1,0,6,25,1,1,5,6,0.611111111,104,1,0,0,0.342857143,0,0,13.42857143,3,1.1429,0
ant,1.7,org.apache.tools.ant.types.DirSet,7,4,0,9,22,21,4,5,6,2,103,0,0,0.945652174,0.571428571,3,5,13.71428571,3,1.4286,0
ant,1.7,org.apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,7,3,5,9,26,0,5,4,6,0,141,1,0,0.857142857,0.314285714,1,3,19,3,1.5714,0
ArcPlatform,1,pl.arcilook.controller.JabberAccountController,7,1,0,6,19,7,0,6,6,0.75,117,1,2,0,0.366666667,0,0,15.14285714,3,1.1429,0
ArcPlatform,1,pl.arcilook.exception.ServiceLogicException,7,4,4,48,12,19,47,1,6,0.944444444,44,0.333333333,0,0.866666667,0.458333333,0,0,4.857142857,1,0.2857,0
ArcPlatform,1,pl.arcilook.utils.ControllerUtils,7,1,0,13,7,21,13,0,7,2,7,0,0,0,0.464285714,0,0,0,1,1,0
ArcPlatform,1,pl.arcilook.helper.ApplicationHelper,7,1,0,3,11,17,0,3,6,0.666666667,61,1,0,0,0.541666667,0,0,7.428571429,1,0.7143,0
ArcPlatform,1,pl.arcilook.controller.settings.AdministrationControllerSettingsImpl,7,1,0,1,11,15,0,1,6,0.833333333,57,1,0,0,0.428571429,0,0,6.714285714,3,1.1429,0
ArcPlatform,1,pl.arcilook.view.tags.list.table.Row,7,1,0,2,20,0,1,1,7,0.611111111,96,1,0,0,0.392857143,0,0,12.28571429,3,1.1429,0
ArcPlatform,1,pl.arcilook.dao.interfaces.FileStructureDao,7,1,0,4,7,21,2,2,7,2,7,0,0,0,0.357142857,0,0,0,1,1,1
ArcPlatform,1,pl.arcilook.view.tags.list.table.Cell,7,1,0,4,12,1,3,1,7,0.444444444,85,1,0,0,0.571428571,0,0,10.71428571,4,1.1429,0
ArcPlatform,1,pl.arcilook.controller.ChatController,7,1,0,7,16,15,0,7,6,0.9,92,1,2,0,0.366666667,0,0,11.42857143,2,0.8571,0
ArcPlatform,1,pl.arcilook.view.validator.SpecialistValidator,7,1,0,11,33,9,0,11,7,0.791666667,194,1,2,0,0.25,0,0,26.14285714,16,3,0
ArcPlatform,1,pl.arcilook.domain.gallery.Gallery,7,1,0,1,11,7,1,0,7,0.833333333,83,1,0,0,0.357142857,1,1,10.42857143,7,1.8571,0
ArcPlatform,1,pl.arcilook.service.FolderStructureService,7,1,0,6,7,21,3,3,7,2,7,0,0,0,0.464285714,0,0,0,1,1,2
ArcPlatform,1,pl.arcilook.mail.MailConfiguration,7,1,0,1,8,15,1,0,7,0.833333333,34,1,0,0,0.357142857,0,0,3.428571429,1,0.8571,0
ArcPlatform,1,pl.arcilook.service.ContactServiceImpl,7,1,0,5,19,0,0,5,6,0.333333333,105,1,1,0,0.611111111,0,0,13.71428571,1,0.7143,0
Berek,1,przedszkole.TabelaModelDzieciWGrupach,7,2,0,2,14,3,1,1,7,0.583333333,89,1,0,0.727272727,0.571428571,1,1,11.42857143,2,1.2857,0
Berek,1,przedszkole.Utils,7,1,0,5,13,21,5,0,7,2,88,0,0,0,0.428571429,0,0,11.57142857,4,2,0
camel,1.6,org.apache.camel.component.cxf.CxfSoapConsumer,7,1,0,32,61,0,3,32,3,0.633333333,204,1,2,0,0.416666667,0,0,27.42857143,1,0.7143,0
camel,1.6,org.apache.camel.scala.dsl.SRouteType,7,2,0,8,8,15,2,8,7,0.722222222,45,1,3,0.846153846,0.357142857,1,20,5,1,0.8571,0
camel,1.6,org.apache.camel.model.language.NamespaceAwareExpression,7,2,2,7,10,15,2,5,4,0.333333333,44,1,0,0.814814815,0.285714286,0,0,5.142857143,3,1,0
camel,1.6,org.apache.camel.language.simple.AbstractSimpleLanguage,7,1,2,7,23,21,2,5,3,2,133,0,0,0,0.666666667,0,0,18,5,1.8571,0
camel,1.6,org.apache.camel.processor.Interceptor,7,3,0,8,13,0,3,5,5,0.166666667,41,1,1,0.814814815,0.476190476,1,1,4.714285714,1,0.7143,2
camel,1.6,org.apache.camel.component.bean.ConstantBeanHolder,7,1,0,11,14,11,4,7,7,0.444444444,66,1,2,0,0.4,0,0,8,1,0.5714,0
camel,1.6,org.apache.camel.component.spring.integration.adapter.config.AbstractCamelContextBeanDefinitionParaser,7,0,2,11,31,21,2,9,1,1.166666667,163,1,0,0,0.6,0,0,22.14285714,5,2.4286,0
camel,1.6,org.apache.camel.bam.model.ProcessDefinition,7,2,0,11,21,17,6,5,6,0.666666667,90,1,0,0.375,0.375,0,0,11.57142857,2,1,0
camel,1.6,org.apache.camel.component.jhc.AsyncBufferingHttpServiceHandler,7,1,0,28,33,17,2,27,3,2,180,0,0,0.714285714,0.285714286,1,4,24.71428571,1,0.5714,0
camel,1.6,org.apache.camel.component.dataset.SimpleDataSet,7,2,0,2,9,7,0,2,6,0.583333333,39,1,1,0.722222222,0.314285714,1,1,4.285714286,1,0.7143,0
camel,1.6,org.apache.camel.processor.Splitter,7,3,0,12,35,15,3,10,3,0.944444444,156,0.333333333,1,0.848484848,0.328571429,1,2,20.85714286,3,1.2857,5
camel,1.6,org.apache.camel.scala.dsl.SIdempotentConsumerType,7,2,0,9,8,15,3,8,7,0.666666667,44,1,3,0.846153846,0.357142857,1,20,4.857142857,1,0.8571,0
camel,1.6,org.apache.camel.component.cxf.invoker.RawMessageInvokingContext,7,2,0,5,26,15,1,4,5,0.666666667,95,1,0,0.375,0.433333333,1,3,12.42857143,2,1,0
camel,1.6,org.apache.camel.processor.ChoiceProcessor,7,2,0,7,26,0,1,6,5,0.166666667,152,1,1,0.7,0.357142857,1,1,20.42857143,4,1.2857,1
camel,1.6,org.apache.camel.scala.dsl.SResequencerType,7,2,0,8,9,15,3,7,7,0.666666667,51,1,3,0.846153846,0.357142857,1,20,5.857142857,1,0.8571,0
camel,1.6,org.apache.camel.component.irc.IrcConsumer,7,3,0,10,22,0,2,10,2,0.733333333,88,1,3,0.821428571,0.3,1,1,10.85714286,1,0.7143,0
camel,1.6,org.apache.camel.model.LoopType,7,4,0,9,21,21,2,8,7,2,57,0,0,0.978723404,0.392857143,3,4,7.142857143,2,0.7143,0
camel,1.6,org.apache.camel.model.FilterType,7,4,0,11,16,21,4,7,7,2,45,0,0,0.978723404,0.392857143,3,4,5.428571429,1,0.5714,0
camel,1.6,org.apache.camel.component.mina.MinaConsumer,7,3,0,12,24,0,2,12,1,0.666666667,108,1,1,0.821428571,0.291666667,1,1,13.71428571,1,0.7143,0
camel,1.6,org.apache.camel.spring.remoting.SendBeforeInterceptor,7,1,0,12,21,9,0,12,7,0.791666667,80,1,3,0,0.357142857,0,0,9.857142857,1,0.8571,0
camel,1.6,org.apache.camel.bam.model.TemporalEntity,7,2,1,2,8,9,1,1,7,0.666666667,40,1,0,0.333333333,0.642857143,0,0,4.428571429,2,1.1429,0
camel,1.6,org.apache.camel.language.bean.BeanLanguage,7,1,0,7,16,21,1,6,7,2,78,0,0,0,0.464285714,0,0,10.14285714,2,1,0
camel,1.6,org.apache.camel.processor.Resequencer,7,3,0,6,18,21,1,5,4,2,63,0,0,0.894736842,0.30952381,0,0,8,2,0.7143,2
camel,1.6,org.apache.camel.processor.interceptor.StreamCachingInterceptor,7,3,0,16,27,19,4,12,7,2,105,0,0,0.814814815,0.371428571,0,0,14,4,1.4286,5
camel,1.6,org.apache.camel.component.event.EventComponent,7,3,0,8,13,19,2,7,5,0.5,59,1,0,0.875,0.464285714,1,1,7.285714286,2,0.8571,0
camel,1.6,org.apache.camel.processor.resequencer.ElementComparator,7,1,0,3,12,9,1,2,7,0,59,1,1,0,0.5,0,0,7.285714286,1,0.8571,0
camel,1.6,org.apache.camel.language.groovy.GroovyLanguage,7,1,0,5,9,21,0,5,6,2,44,0,0,0,0.857142857,0,0,5.285714286,1,0.8571,0
camel,1.6,org.apache.camel.model.config.BatchResequencerConfig,7,1,0,2,12,9,2,0,7,0.333333333,47,1,0,0,0.476190476,0,0,5.428571429,1,0.7143,0
camel,1.6,org.apache.camel.spring.SpringRouteBuilder,7,3,0,8,23,19,0,8,7,0.5,118,1,0,0.9,0.342857143,0,0,15.71428571,4,1.5714,0
camel,1.6,org.apache.camel.component.cxf.spring.CxfEndpointBeanDefinitionParser,7,0,0,9,22,21,1,8,1,2,141,0,0,0,0.5,0,0,19.14285714,10,2.4286,0
camel,1.6,org.apache.camel.component.irc.IrcProducer,7,3,0,12,28,0,1,12,2,0.633333333,227,0.8,1,0.807692308,0.333333333,1,1,30.71428571,3,1,0
camel,1.6,org.apache.camel.component.file.remote.RemoteFileProducer,7,3,2,14,39,5,2,12,0,0.5,187,1,1,0.777777778,0.357142857,1,1,25.42857143,10,2.1429,0
camel,1.6,org.apache.camel.view.ModelFileGenerator,7,1,0,8,38,19,3,5,2,0.888888889,185,1,0,0,0.253968254,0,0,25,3,1.2857,1
camel,1.6,org.apache.camel.bam.model.ActivityDefinition,7,2,0,6,13,17,4,2,7,0.75,46,1,1,0.333333333,0.428571429,0,0,5.285714286,1,0.8571,0
camel,1.6,org.apache.camel.component.file.remote.FtpEndpoint,7,4,0,12,12,21,3,12,6,1,47,1,0,0.911111111,0.4,0,0,5.571428571,1,0.5714,0
camel,1.6,org.apache.camel.processor.RecipientList,7,2,0,16,27,9,4,12,4,0.583333333,101,1,2,0.7,0.464285714,1,1,13.14285714,2,1,0
camel,1.6,org.apache.camel.model.RemovePropertyType,7,4,0,6,13,19,1,5,7,0.333333333,46,1,0,0.972826087,0.476190476,1,2,5.428571429,1,0.7143,0
camel,1.6,org.apache.camel.processor.resequencer.Sequence,7,4,0,2,13,0,1,1,7,0.583333333,108,1,1,0.85,0.571428571,0,0,14.14285714,3,2,0
camel,1.6,org.apache.camel.component.cxf.CxfSoapBinding,7,1,0,19,47,15,4,15,5,0.333333333,227,1,0,0,0.4,0,0,31.28571429,5,1.7143,0
camel,1.6,org.apache.camel.scala.dsl.SLoadBalanceType,7,2,0,7,7,15,3,6,7,0.666666667,43,1,3,0.846153846,0.428571429,1,20,4.714285714,1,0.8571,0
camel,1.6,org.apache.camel.component.spring.integration.adapter.AbstractCamelAdapter,7,1,2,3,8,11,2,1,7,0.777777778,37,1,1,0,0.357142857,0,0,3.857142857,1,0.8571,0
camel,1.6,org.apache.camel.component.mina.MinaPayloadHolder,7,1,0,5,39,3,1,4,4,0.633333333,283,1,0,0,0.233333333,0,0,38,4,1.8571,0
camel,1.6,org.apache.camel.model.WhenType,7,4,0,13,16,21,7,6,7,2,45,0,0,0.978723404,0.392857143,3,4,5.428571429,1,0.5714,0
camel,1.6,org.apache.camel.component.http.HttpConsumer,7,3,0,10,14,1,6,5,5,0.333333333,45,1,1,0.793103448,0.428571429,1,1,5.285714286,1,0.8571,0
camel,1.6,org.apache.camel.component.jhc.JhcComponent,7,3,0,10,19,13,1,10,5,0.777777778,75,1,1,0.875,0.333333333,1,1,9.285714286,1,0.7143,0
camel,1.6,org.apache.camel.component.jhc.JhcConsumer,7,3,0,14,27,13,5,11,3,0.722222222,95,1,2,0.821428571,0.388888889,1,1,12.14285714,1,0.7143,0
camel,1.6,org.apache.camel.model.language.XPathExpression,7,3,0,6,12,9,2,4,5,0.5,52,1,0,0.84375,0.30952381,1,4,6.285714286,2,1,0
camel,1.6,org.apache.camel.util.UuidGenerator,7,1,0,11,25,11,9,2,6,0.75,166,1,0,0,0.5,0,0,21.85714286,1,0.5714,1
camel,1.6,org.apache.camel.component.file.remote.FtpUtils,7,1,0,8,38,9,3,5,5,0.5,241,1,0,0,0.333333333,0,0,33.28571429,1,0.7143,0
camel,1.6,org.apache.camel.component.jpa.JpaTemplateTransactionStrategy,7,2,0,10,15,17,2,9,4,0.666666667,61,1,0,0.7,0.261904762,1,1,7.428571429,1,0.8571,0
camel,1.6,org.apache.camel.component.cxf.util.NullConduit,7,1,0,9,12,21,3,6,7,2,35,0,0,0,0.476190476,0,0,4,1,0.8571,0
E-Learning,1,pl.elearning.web.akcja.uzytkownik.grupa.CAkcjaUzytkownikGrupaDodaj,7,5,0,4,14,9,0,4,7,0.666666667,58,1,0,0.872340426,0.642857143,1,1,7,2,1,0
E-Learning,1,pl.elearning.logika.uzytkownik.grupa.CLogikaUzytkownikGrupa,7,1,0,6,13,0,4,2,7,0.166666667,39,1,1,0,0.342857143,0,0,4.428571429,1,0.8571,0
E-Learning,1,pl.elearning.model.uzytkownik.rola.CModelRola,7,2,0,8,10,7,6,2,7,0.666666667,42,1,0,0.571428571,0.476190476,1,1,4.714285714,2,1,0
E-Learning,1,pl.elearning.web.akcja.kurs.CAkcjaKursTypUsun,7,5,0,2,15,3,0,2,7,0.583333333,67,1,0,0.875,0.428571429,1,1,8.285714286,1,0.8571,1
forrest,0.8,org.apache.forrest.conf.AntProperties,7,4,0,5,45,21,3,2,7,2,215,0,0,0.9,0.30952381,2,5,29.71428571,5,1.7143,0
forrest,0.8,org.apache.forrest.locationmap.AbstractWrappingModule,7,2,0,11,26,0,0,11,7,0.583333333,141,0,0,0.454545455,0.485714286,0,0,18.85714286,2,1,0
ivy,2,org.apache.ivy.util.cli.OptionBuilder,7,1,0,2,13,0,1,1,7,0.694444444,86,1,0,0,0.571428571,0,0,10.42857143,1,0.8571,0
ivy,2,org.apache.ivy.plugins.latest.LatestRevisionStrategy,7,3,0,5,20,9,3,4,5,0.733333333,110,1,0,0.583333333,0.333333333,0,0,14,3,1,0
ivy,2,org.apache.ivy.plugins.parser.m2.PomModuleDescriptorWriter,7,1,0,7,34,15,1,6,2,0.75,288,0.5,1,0,0.333333333,0,0,39.85714286,5,1.5714,0
ivy,2,org.apache.ivy.plugins.resolver.SshResolver,7,6,0,3,22,21,0,0,7,2,68,0,0,0.967567568,0.857142857,1,1,8.714285714,3,1.1429,0
ivy,2,org.apache.ivy.plugins.resolver.util.ResolverHelper,7,1,0,10,63,21,2,8,5,2,1034,0,0,0,0.285714286,0,0,146.7142857,10,4.8571,0
ivy,2,org.apache.ivy.plugins.repository.Resource,7,1,0,54,7,21,54,0,7,2,7,0,0,0,0.571428571,0,0,0,1,1,0
ivy,2,org.apache.ivy.core.resolve.IvyNodeBlacklist,7,1,0,3,12,0,3,1,7,0.666666667,77,1,4,0,0.428571429,0,0,9.285714286,1,0.8571,0
ivy,2,org.apache.ivy.ant.IvyCheck,7,4,0,7,27,0,0,0,7,0.611111111,147,1,0,0.917808219,0.357142857,0,0,19.57142857,1,0.8571,0
ivy,2,org.apache.ivy.util.CopyProgressEvent,7,1,0,3,8,15,3,0,6,0.5,51,1,0,0,0.535714286,0,0,5.857142857,1,0.5714,0
